,min_timestamp,max_timestamp,med_timestamp,mean_timestamp,min_gas,max_gas,med_gas,mean_gas,out_count,min_outgoing_priceETH,max_outgoing_priceETH,med_outgoing_priceETH,mean_outgoing_priceETH,in_count,min_incoming_priceETH,max_incoming_priceETH,med_incoming_priceETH,mean_incoming_priceETH,address,label
1239,1.64865164e+18,1.64865164e+18,1.64865164e+18,1.64865164e+18,51964.0,51964.0,51964.0,51964.0,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,0x04621637c3a72db27d6f1fc1352480fd4d1e7b06,None
1263,1.64853304e+18,1.64853304e+18,1.64853304e+18,1.64853304e+18,194973.0,194973.0,194973.0,194973.0,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,,,,,,0x0476d4606cc3e8a08a25972447917b4207db3901,None
33422,1.648847397e+18,1.648847397e+18,1.648847397e+18,1.648847397e+18,75937.0,75937.0,75937.0,75937.0,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,0x74f9fadb40bee2574bcdd7c1ed73270373af0d21,None
111373,,,,,,,,,,,,,,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,0xeba24d866acc071be62c35f2e7d40b6a72c0cc7d,None
59599,1.649455528e+18,1.649455528e+18,1.649455528e+18,1.649455528e+18,197590.0,197590.0,197590.0,197590.0,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,,,,,,0xcf44d4d51c4f2363cf03762a6b88cba0d07435c2,None
36962,1.649158733e+18,1.649158733e+18,1.649158733e+18,1.649158733e+18,228626.0,228626.0,228626.0,228626.0,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,,,,,,0x8140380687a3374b46ae3e5b08fda396d8992a0b,None
12811,1.649165929e+18,1.649165929e+18,1.649165929e+18,1.649165929e+18,52038.0,52038.0,52038.0,52038.0,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,0x2d166a83ec4b33f80ba9283d062dd287cd5b8416,None
59150,1.649489663e+18,1.649489663e+18,1.649489663e+18,1.649489663e+18,75925.0,75925.0,75925.0,75925.0,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,0xcdae7e55cad6293e92a039646d8e06a0e2b6babb,None
88528,,,,,,,,,,,,,,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,0x5b61c203d27d817da63d1b72158b5c9ac7616d0a,None
73690,,,,,,,,,,,,,,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,0x0022505a56190e01336c48a480422ffb4dbdf3fb,None
46690,1.648407295e+18,1.648559968e+18,1.6485052575e+18,1.6484954178999997e+18,211545.0,212017.0,211598.0,211662.5,10.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,,,,,,0xa282b99e0973a89039353c4ca91d322fd824accb,None
105474,,,,,,,,,,,,,,2.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,0xc714f054179c6ee50373a3dd6e98159cc3f5175c,None
53994,1.64844351e+18,1.64844351e+18,1.64844351e+18,1.64844351e+18,52097.0,52097.0,52097.0,52097.0,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,2.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,0xbc03ce8548bdca1911bcdd736c5c537479971a71,None
95940,,,,,,,,,,,,,,2.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,0x8ace24cb34179f1f860ac0439154dce56488b5d7,None
27814,1.649072553e+18,1.649117908e+18,1.649072688e+18,1.6490877163333332e+18,199775.0,1234777.0,199794.0,544782.0,3.0,1.000000045813705e-18,2.00000009162741e-18,2.00000009162741e-18,1.6666666740911239e-18,,,,,,0x612bd64eaeb6f9930195aae642ca59ec73de7deb,None
80025,,,,,,,,,,,,,,2.0,1.000000045813705e-18,2.00000009162741e-18,1.5000000170217692e-18,1.5000000170217692e-18,0x275ff6266b8ab6f81f5b16ab0de2378d609270f8,None
38339,1.649279008e+18,1.649279008e+18,1.649279008e+18,1.649279008e+18,101490.0,101490.0,101490.0,101490.0,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,0x8604defa49ecb0da0bfcafc7b72efed93174f8c8,None
46013,1.648661042e+18,1.648661042e+18,1.648661042e+18,1.648661042e+18,500726.0,500726.0,500726.0,500726.0,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,,,,,,0xa0228f703dffa131825bfc6683aa3818c01566c5,None
43804,1.648971403e+18,1.64897147e+18,1.6489714365e+18,1.6489714365e+18,58399.0,58399.0,58399.0,58399.0,2.0,1.000000045813705e-18,2.00000009162741e-18,1.5000000170217692e-18,1.5000000170217692e-18,2.0,1.000000045813705e-18,2.00000009162741e-18,1.5000000170217692e-18,1.5000000170217692e-18,0x986e52d1b46403105f61e55dbe90fcb9c154d3b2,None
84736,,,,,,,,,,,,,,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,0x4414e2f6417c9b5bea285161095e4358c41baecd,None
105021,,,,,,,,,,,,,,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,0xc4274c4126cafc9428211e0bb4d710f91017fa06,None
87254,,,,,,,,,,,,,,2.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,0x5347f56a6de5bf062af973a27b41c5518ede7d39,None
47663,1.649037685e+18,1.649037685e+18,1.649037685e+18,1.649037685e+18,45359.0,45359.0,45359.0,45359.0,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,0xa5d4bd9b2ae6d18c487b9cc66325ca4e2961df77,None
20943,1.648884082e+18,1.649290462e+18,1.648884177e+18,1.6490195736666665e+18,34890.0,87810.0,54205.0,58968.33203125,3.0,1.000000045813705e-18,4.00000018325482e-18,2.00000009162741e-18,2.3333334057661194e-18,3.0,1.000000045813705e-18,4.00000018325482e-18,2.00000009162741e-18,2.3333334057661194e-18,0x491892ccdfbe0bb2ca35ffe442bade74b6bd31ad,None
71651,1.649298647e+18,1.649298647e+18,1.649298647e+18,1.649298647e+18,52394.0,52394.0,52394.0,52394.0,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,3.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,0xf915a84bbcaff206d7745c448c0808d7c863731d,None
37138,1.649156614e+18,1.649156614e+18,1.649156614e+18,1.649156614e+18,180162.0,180162.0,180162.0,180162.0,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,,,,,,0x81e36c2a6031f8ea7e1b2190a36cd679c0c66e15,None
81598,,,,,,,,,,,,,,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,0x30fc15457ee1b4a3bfaeecd8c9cd225b8e6974b5,None
87000,,,,,,,,,,,,,,2.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,0x51c2f835a5d059d911169d010b386df96be2a9bb,None
104774,,,,,,,,,,,,,,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,0xc2a73ffe215ba4ca941bbab48f446e5ff88abc3f,None
17221,1.649202785e+18,1.649202785e+18,1.649202785e+18,1.649202785e+18,51874.0,51874.0,51874.0,51874.0,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,0x3c5fcdca228ee52d1e77a89f219685eaba2956cb,None
87683,,,,,,,,,,,,,,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,0x5607d8a7859ef797324d47c9d6a5485bd3c04971,None
102084,,,,,,,,,,,,,,2.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,0xb180b19e228fb1f18b60d290fe9ca0bb75c5a543,None
6249,1.649366996e+18,1.649366996e+18,1.649366996e+18,1.649366996e+18,35402.0,35402.0,35402.0,35402.0,1.0,2.00000009162741e-18,2.00000009162741e-18,2.00000009162741e-18,2.00000009162741e-18,1.0,2.00000009162741e-18,2.00000009162741e-18,2.00000009162741e-18,2.00000009162741e-18,0x15c40f53969ca8449354a6551ae8d02b986d996d,None
64337,1.648574687e+18,1.648997564e+18,1.6487861255e+18,1.6487861255e+18,177426.0,1362303.0,769864.5,769864.5,2.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,,,,,,0xdf87d22080029ef78dbd433454cfe2e1e03070ba,None
31760,1.648879291e+18,1.648879291e+18,1.648879291e+18,1.648879291e+18,853919.0,853919.0,853919.0,853919.0,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,,,,,,0x6f142d4712621fda9447ad5687761c23a5144606,None
46786,1.649551535e+18,1.649552558e+18,1.6495521655e+18,1.6495521098333335e+18,39552.0,182017.0,50998.0,69968.8359375,6.0,1.000000045813705e-18,2.00000009162741e-18,1.5000000170217692e-18,1.5000001204193457e-18,6.0,1.000000045813705e-18,2.00000009162741e-18,1.5000000170217692e-18,1.5000001204193457e-18,0xa2de4919bb2360174892258d158e200ebe757368,None
2037,1.649247127e+18,1.649247127e+18,1.649247127e+18,1.649247127e+18,52038.0,52038.0,52038.0,52038.0,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,0x07195695f47a4c634c9508dc47d4ca2598dd8a74,None
31659,1.648481257e+18,1.648481257e+18,1.648481257e+18,1.648481257e+18,34090.0,34090.0,34090.0,34090.0,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,0x6eae636ff0140e06832c97822dacde3eacc5c86d,None
113607,,,,,,,,,,,,,,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,0xfa664b5e6299a83dc69f423ec8c806de2d0d9a6c,None
109055,,,,,,,,,,,,,,2.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,0xdd3fcb301f7bc366494f153953575a7126a00808,None
73822,,,,,,,,,,,,,,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,0x00ed146a82e22a1f504682f1bbc71075ead9eca8,None
71965,1.648464563e+18,1.649468794e+18,1.6488963085e+18,1.64888524e+18,211521.0,262263.0,228621.0,232399.671875,12.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,,,,,,0xfa281d98c66894aee045354664851bf63d071313,None
99776,,,,,,,,,,,,,,2.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,0xa26cc32635b4fb01bfa9da1e5c98ecaf597df5ff,None
87321,,,,,,,,,,,,,,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,0x53c1ee14ab9119aac27ef6dfc7f6ed7e55510357,None
79923,,,,,,,,,,,,,,6.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,0x26c9fc612b005781127246bbc5dc39f823e3106e,None
89170,,,,,,,,,,,,,,6.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,0x5f5f0c97aadaed47c3943b7bed697e0c0e450efb,None
69228,1.649455463e+18,1.649455508e+18,1.6494554855e+18,1.6494554855e+18,179627.0,201532.0,190579.5,190579.5,2.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,,,,,,0xf0df9d91e7712617bb7805d167f7da4db0031354,None
78971,,,,,,,,,,,,,,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,0x20a7854a37d095cffc69c075bf133015fc5493cb,None
70004,1.649237261e+18,1.649237261e+18,1.649237261e+18,1.649237261e+18,52522.0,52522.0,52522.0,52522.0,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,0xf3719c77da476a864c9178ec0f2c3d3f59a86d03,None
42660,1.649314878e+18,1.649314878e+18,1.649314878e+18,1.649314878e+18,204006.0,204006.0,204006.0,204006.0,1.0,8.999999688540309e-18,8.999999688540309e-18,8.999999688540309e-18,8.999999688540309e-18,,,,,,0x9497a33ad4ae98ece05056dbaf403a297907f20a,None
97936,,,,,,,,,,,,,,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,0x96ed2a8649cadcbc1cf2f2f81f65808dc3e9329e,None
85271,,,,,,,,,,,,,,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,0x473de68ecbbdcdb26f381e7f4f9174495ebb06eb,None
48302,1.648798025e+18,1.6495061e+18,1.6491520625e+18,1.6491520625e+18,37073.0,54173.0,45623.0,45623.0,2.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,2.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,0xa8299b5b10a0b1cc35b0302cbb636d58504c8261,None
34859,1.648849608e+18,1.648849608e+18,1.648849608e+18,1.648849608e+18,218971.0,218971.0,218971.0,218971.0,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,,,,,,0x79e92eedaa4f370036d21ca3d044d0189cb3f790,None
19218,1.648928454e+18,1.648928454e+18,1.648928454e+18,1.648928454e+18,219024.0,219024.0,219024.0,219024.0,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,,,,,,0x43330644c4504adc29a6f20ee4c7af6c56474560,None
27550,1.648577385e+18,1.649503883e+18,1.6489558975e+18,1.6489585283888888e+18,177894.0,632657.0,207771.0,243714.5625,18.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,,,,,,0x6043e5957a4e8dfd4867e07150b2cb7d0c91d60b,None
110455,,,,,,,,,,,,,,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,0xe616b0382c93eb035ee21568bffb7ac16f6c131e,None
25951,1.649413286e+18,1.649413286e+18,1.649413286e+18,1.649413286e+18,169830.0,169830.0,169830.0,169830.0,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,0x5ab5036cd82d21975e789015100836309b137c51,None
30391,1.648921939e+18,1.648921939e+18,1.648921939e+18,1.648921939e+18,1374881.0,1374881.0,1374881.0,1374881.0,1.0,2.00000009162741e-18,2.00000009162741e-18,2.00000009162741e-18,2.00000009162741e-18,,,,,,0x6a2e4c671e837e90f78057608baf79c318879a53,None
13104,1.648952131e+18,1.648952131e+18,1.648952131e+18,1.648952131e+18,199117.0,199117.0,199117.0,199117.0,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,,,,,,0x2e1ef8723ee8aeb68ec613a202ad1e85e38b05b5,None
10865,1.64866838e+18,1.64890889e+18,1.648788635e+18,1.648788635e+18,35282.0,52382.0,43832.0,43832.0,2.0,1.000000045813705e-18,7.000000217298358e-18,4.00000018325482e-18,4.00000018325482e-18,7.0,1.000000045813705e-18,7.000000217298358e-18,1.000000045813705e-18,1.857142897912205e-18,0x2608d60602e2266c1b8bc0959949c6af0310bf0b,None
99321,,,,,,,,,,,,,,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,0x9f8ae7f935862cf7c79667b0f2d90fb12d719387,None
29494,1.648928079e+18,1.648928079e+18,1.648928079e+18,1.648928079e+18,199803.0,199803.0,199803.0,199803.0,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,,,,,,0x6709cf650099d363de5581a5775b7f78deb6ffbc,None
34090,1.648757329e+18,1.648757329e+18,1.648757329e+18,1.648757329e+18,177887.0,177887.0,177887.0,177887.0,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,,,,,,0x7745d1a70959d49128ba6a5e6cc31cae8b05713a,None
28455,1.649407668e+18,1.649407668e+18,1.649407668e+18,1.649407668e+18,199809.0,199809.0,199809.0,199809.0,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,,,,,,0x634dcfcca835f00b03674471b0ad78d1802d29b5,None
83103,,,,,,,,,,,,,,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,0x3a48e70e699112a703ad1f151e99c145279e6010,None
64197,1.649208876e+18,1.649208876e+18,1.649208876e+18,1.649208876e+18,1463120.0,1463120.0,1463120.0,1463120.0,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,,,,,,0xdf032505749b0569ede0461dd01d52da8768ef0c,None
64428,1.649370715e+18,1.649370715e+18,1.649370715e+18,1.649370715e+18,169806.0,169806.0,169806.0,169806.0,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,0xdfc88aba9764fbed000065aab42339b9f5c98566,None
1717,1.648969118e+18,1.649043594e+18,1.649006356e+18,1.649006356e+18,194875.0,196332.0,195603.5,195603.5,2.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,,,,,,0x0604afe1679dce72737720ae47f16562e1806ab7,None
32811,1.649015302e+18,1.649015302e+18,1.649015302e+18,1.649015302e+18,198786.0,198786.0,198786.0,198786.0,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,,,,,,0x72c66a842e512ada23bebd8bf25f567ed82cc723,None
53861,1.648913282e+18,1.64892382e+18,1.648918551e+18,1.648918551e+18,218971.0,4791066.0,2505018.5,2505018.5,2.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,,,,,,0xbb850684b50629684ae0ec829faf3ca85e26fa7b,None
33934,1.649256977e+18,1.649256977e+18,1.649256977e+18,1.649256977e+18,199129.0,199129.0,199129.0,199129.0,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,,,,,,0x76b6808376be332fe664e3d86923341f876e5920,None
18795,1.649146896e+18,1.649146896e+18,1.649146896e+18,1.649146896e+18,194987.0,194987.0,194987.0,194987.0,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,,,,,,0x41c099c546f13dd71b4bab3d77a83ae0bdf3bbda,None
102078,,,,,,,,,,,,,,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,0xb17582b19ef51844a1366fb80b07b60358dd348d,None
17658,1.648562324e+18,1.6485631e+18,1.648562712e+18,1.648562712e+18,51946.0,51946.0,51946.0,51946.0,2.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,2.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,0x3de12c0e2c489e2d5de860228889df8f929cc76d,None
75006,,,,,,,,,,,,,,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,0x0859467769c7ea9f1ae9b36a6758126455cfe205,None
59425,1.648483768e+18,1.648610451e+18,1.6485471095e+18,1.6485471095e+18,199134.0,227038.0,213086.0,213086.0,2.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,,,,,,0xcea878cc02dc3d8dd28b46e7707ef8add7e760b3,None
92850,,,,,,,,,,,,,,4.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,0x7746f4ac219ab81593916bb4860f64e54f253f9b,None
45114,1.64852036e+18,1.649372642e+18,1.648520916e+18,1.6486938123636365e+18,39030.0,169830.0,56130.0,64039.08984375,11.0,1.000000045813705e-18,3.0000000340435383e-18,1.000000045813705e-18,1.272727284036726e-18,11.0,1.000000045813705e-18,3.0000000340435383e-18,1.000000045813705e-18,1.272727284036726e-18,0x9cfaeddd2f6ac8ca16ce219573e98d65181a3728,None
31642,1.64892505e+18,1.64892505e+18,1.64892505e+18,1.64892505e+18,241327.0,241327.0,241327.0,241327.0,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,,,,,,0x6ea22f1c1931ec33eb914e9e2b67ef438030a043,None
65402,1.64937242e+18,1.649373126e+18,1.649372773e+18,1.649372773e+18,169830.0,174630.0,172230.0,172230.0,2.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,2.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,0xe33b5a2050d9060f9e0193f8d860cef313492727,None
64361,1.648930381e+18,1.648930381e+18,1.648930381e+18,1.648930381e+18,204597.0,204597.0,204597.0,204597.0,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,,,,,,0xdf96ff0572f720bd514c7bf9db36d267812a1109,None
90575,,,,,,,,,,,,,,2.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,0x689d8f9da6ff4b95ff36c4bde2074afdaaf3c8f4,None
105126,,,,,,,,,,,,,,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,0xc4baef35b2d54877343c7e20e46abd7985947580,None
83697,,,,,,,,,,,,,,1.0,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.30000001192092896,0x3df9bb5337ccf4dc33215d36300e37aa3c3050d5,None
31865,1.649165848e+18,1.649302247e+18,1.6492340475e+18,1.6492340475e+18,178924.0,200788.0,189856.0,189856.0,2.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,,,,,,0x6f75fab45921d88c66eae584ca14bc2558a524db,None
38022,1.648822599e+18,1.648822599e+18,1.648822599e+18,1.648822599e+18,199105.0,199105.0,199105.0,199105.0,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,,,,,,0x84dd69c65f2d963bcb7d3768cadf4a3468739b24,None
111744,,,,,,,,,,,,,,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,0xee498a596799cad54163c7bdb94875b5d15f71bf,None
70387,1.649422886e+18,1.649422886e+18,1.649422886e+18,1.649422886e+18,169830.0,169830.0,169830.0,169830.0,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,0xf4d49945511eadda7b500b87fdb642a8117625a9,None
